ano;trim;geo;cod-ca;ca;cod-prv;prv;viv-num;viv-imp;viv-pm2;gar-num;gar-imp;gar-pm2;tras-num;tras-imp;tras-pm2;
2022;3;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;83432;305968;3086,06;35004;19248;1384,56;3828;8747;1471,07;
2022;3;Provincia;13;Comunidad de Madrid;28;Madrid;83432;305968;3086,06;35004;19248;1384,56;3828;8747;1471,07;
2022;3;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;22341;107013;1087,16;6290;12182;736,94;912;3706;654,63;
2022;3;Provincia;14;Región de Murcia;30;Murcia;22341;107013;1087,16;6290;12182;736,94;912;3706;654,63;
2022;3;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;6728;182552;1788,27;2320;14148;977,50;761;6381;819,88;
2022;3;Provincia;15;C. Foral de Navarra;31;Navarra;6728;182552;1788,27;2320;14148;977,50;761;6381;819,88;
2022;3;Comunidad;16;País Vasco;98;PAÍS VASCO;23301;243908;2856,85;11928;23756;1515,68;3457;9095;1281,00;
2022;3;Provincia;16;País Vasco;1;Araba / Álava;3710;203751;2149,18;1626;18288;1215,44;210;5884;849,36;
2022;3;Provincia;16;País Vasco;20;Gipuzkoa;7387;271112;3276,84;3645;26335;1483,92;1000;9476;1180,12;
2022;3;Provincia;16;País Vasco;48;Bizkaia;12204;237562;2780,98;6657;23223;1593,01;2247;9203;1364,24;
2022;3;Comunidad;17;La Rioja;98;LA RIOJA;5076;113884;1166,99;2426;11531;850,00;423;4798;581,22;
2022;3;Provincia;17;La Rioja;26;La Rioja;5076;113884;1166,99;2426;11531;850,00;423;4798;581,22;
2022;3;Comunidad;18;Ceuta;98;CEUTA;489;167244;1895,05;236;23155;1591,09;62;7867;1311,10;
2022;3;Provincia;18;Ceuta;51;Ceuta;489;167244;1895,05;236;23155;1591,09;62;7867;1311,10;
2022;3;Comunidad;19;Melilla;98;MELILLA;681;162099;1784,73;303;21096;1283,53;89;4813;1110,35;
2022;3;Provincia;19;Melilla;52;Melilla;681;162099;1784,73;303;21096;1283,53;89;4813;1110,35;
2022;4;Nacional;99;ESPAÑA;99;ESPAÑA;646241;188036;1944,16;224154;15746;1093,07;44323;6100;1006,41;
2022;4;Comunidad;1;Andalucía;98;ANDALUCÍA;132326;172290;1638,99;39955;15290;907,10;7934;6638;1013,78;
2022;4;Provincia;1;Andalucía;4;Almería;14465;107967;1165,64;5044;11047;685,92;643;4528;671,63;
2022;4;Provincia;1;Andalucía;11;Cádiz;17057;151738;1508,27;4562;16147;898,90;838;6783;1137,66;
2022;4;Provincia;1;Andalucía;14;Córdoba;8302;110826;1075,40;2621;15245;818,88;428;5191;866,63;
2022;4;Provincia;1;Andalucía;18;Granada;13813;128373;1245,66;4573;13940;785,78;867;5773;865,76;
2022;4;Provincia;1;Andalucía;21;Huelva;7501;117623;1257,25;1925;11255;762,47;350;4922;832,21;
2022;4;Provincia;1;Andalucía;23;Jaén;6089;80212;723,16;1448;11565;785,12;262;5378;759,52;
2022;4;Provincia;1;Andalucía;29;Málaga;41541;261524;2346,60;14333;16984;1001,62;3515;7728;1112,52;
2022;4;Provincia;1;Andalucía;41;Sevilla;23558;145028;1456,89;5449;17356;1099,78;1031;6190;1099,23;
2022;4;Comunidad;2;Aragón;98;ARAGÓN;16669;133784;1520,52;6615;15468;1098,35;2079;4989;925,00;
2022;4;Provincia;2;Aragón;22;Huesca;3313;114133;1417,81;1503;13791;916,04;553;4293;833,49;
2022;4;Provincia;2;Aragón;44;Teruel;1520;85731;813,48;395;11082;787,36;128;5046;639,53;
2022;4;Provincia;2;Aragón;50;Zaragoza;11836;144528;1626,69;4717;16460;1191,07;1398;5297;992,07;
2022;4;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;11394;115204;1303,76;4534;13127;966,75;1406;4617;864,27;
2022;4;Provincia;3;Principado de Asturias;33;Asturias;11394;115204;1303,76;4534;13127;966,75;1406;4617;864,27;
2022;4;Comunidad;4;Illes Balears;98;ILLES BALEARS;17826;346499;3160,02;6467;19110;1450,89;1364;7601;1377,04;
2022;4;Provincia;4;Illes Balears;7;Illes Balears;17826;346499;3160,02;6467;19110;1450,89;1364;7601;1377,04;
2022;4;Comunidad;5;Canarias;98;CANARIAS;28173;172516;2175,20;7124;14003;1005,28;1383;5045;953,20;
2022;4;Provincia;5;Canarias;35;Las Palmas;14438;164890;2206,87;3031;15411;1142,41;718;5300;1069,48;
2022;4;Provincia;5;Canarias;38;Santa Cruz de Tenerife;13735;180790;2140,82;4093;12831;891,25;665;4779;832,52;
2022;4;Comunidad;6;Cantabria;98;CANTABRIA;8595;153174;1669,60;3258;18412;1100,79;903;5692;853,57;
2022;4;Provincia;6;Cantabria;39;Cantabria;8595;153174;1669,60;3258;18412;1100,79;903;5692;853,57;
2022;4;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;28014;117434;1142,53;10465;13933;983,04;2174;4959;841,87;
2022;4;Provincia;7;Castilla y León;5;Ávila;2097;82090;820,56;404;8608;576,61;131;2563;499,98;
2022;4;Provincia;7;Castilla y León;9;Burgos;5073;125575;1262,16;2421;13985;1007,18;693;5441;913,14;
2022;4;Provincia;7;Castilla y León;24;León;4533;105481;975,41;1795;10182;790,28;178;2918;533,13;
2022;4;Provincia;7;Castilla y León;34;Palencia;1811;93486;939,42;531;21486;1233,84;230;5854;943,22;
2022;4;Provincia;7;Castilla y León;37;Salamanca;3645;130735;1305,55;1623;18034;1219,14;193;7092;994,32;
2022;4;Provincia;7;Castilla y León;40;Segovia;2368;115068;1021,00;471;12571;828,48;99;3315;630,50;
2022;4;Provincia;7;Castilla y León;42;Soria;1169;105139;1046,18;411;13530;810,83;51;3409;562,11;
2022;4;Provincia;7;Castilla y León;47;Valladolid;5808;140484;1359,05;2327;13492;1001,04;431;4831;898,05;
2022;4;Provincia;7;Castilla y León;49;Zamora;1510;87514;880,32;482;12898;977,83;168;4312;760,69;
2022;4;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;26700;96513;843,93;6693;10546;746,24;1552;3842;640,21;
2022;4;Provincia;8;Castilla-La Mancha;2;Albacete;3996;106005;946,15;1448;13591;986,30;473;3848;706,69;
2022;4;Provincia;8;Castilla-La Mancha;13;Ciudad Real;5043;70892;633,43;1395;11031;732,98;242;3558;614,72;
2022;4;Provincia;8;Castilla-La Mancha;16;Cuenca;2024;72699;684,15;419;8766;660,52;123;2974;440,03;
2022;4;Provincia;8;Castilla-La Mancha;19;Guadalajara;4373;132434;1133,89;1157;8656;592,82;213;4182;660,72;
2022;4;Provincia;8;Castilla-La Mancha;45;Toledo;11264;94006;811,82;2274;9490;687,82;501;4158;617,27;
2022;4;Comunidad;9;Cataluña;98;CATALUÑA;102231;221162;2416,91;39482;15449;1151,80;5646;5857;1073,96;
2022;4;Provincia;9;Cataluña;8;Barcelona;66537;250291;2759,08;26965;16570;1266,49;3805;6427;1172,44;
2022;4;Provincia;9;Cataluña;17;Girona;14855;211952;2176,95;5203;14641;989,51;578;5106;933,20;
2022;4;Provincia;9;Cataluña;25;Lleida;4982;131911;1340,27;2282;10452;735,37;445;3609;718,24;
2022;4;Provincia;9;Cataluña;43;Tarragona;15857;139742;1587,85;5032;13199;961,79;818;4743;871,36;
2022;4;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;99869;139169;1443,69;30839;12328;925,53;6981;4934;832,77;
2022;4;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;49977;151254;1608,48;14674;11830;824,87;2868;5439;813,24;
2022;4;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;11388;95815;1094,12;3824;8947;695,43;928;3853;697,09;
2022;4;Provincia;10;Comunitat Valenciana;46;Valencia / València;38504;136005;1322,02;12341;13951;1112,23;3185;4786;887,44;
2022;4;Comunidad;11;Extremadura;98;EXTREMADURA;10340;86677;796,77;2003;15772;834,35;503;4841;724,88;
2022;4;Provincia;11;Extremadura;6;Badajoz;6437;81934;751,75;1184;14467;797,68;281;4643;739,12;
2022;4;Provincia;11;Extremadura;10;Cáceres;3903;95282;878,46;819;17489;882,57;222;5082;707,54;
2022;4;Comunidad;12;Galicia;98;GALICIA;21708;132484;1427,50;9371;13708;1061,93;2957;4087;774,06;
2022;4;Provincia;12;Galicia;15;A Coruña;10193;133832;1461,93;3877;13422;1037,14;1213;4519;791,48;
2022;4;Provincia;12;Galicia;27;Lugo;2598;89946;1046,18;1306;14115;1047,18;369;3888;700,04;
2022;4;Provincia;12;Galicia;32;Ourense;1895;100281;932,87;992;12025;849,41;293;2977;702,28;
2022;4;Provincia;12;Galicia;36;Pontevedra;7022;153031;1625,38;3196;14501;1172,20;1082;3979;799,53;
2022;4;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;83388;310127;3140,37;34239;18942;1378,45;3820;8762;1486,55;
2022;4;Provincia;13;Comunidad de Madrid;28;Madrid;83388;310127;3140,37;34239;18942;1378,45;3820;8762;1486,55;
2022;4;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;22425;109414;1108,89;6220;13257;784,19;895;3572;669,69;
2022;4;Provincia;14;Región de Murcia;30;Murcia;22425;109414;1108,89;6220;13257;784,19;895;3572;669,69;
2022;4;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;6839;180766;1784,94;2363;14142;999,11;753;6601;837,42;
2022;4;Provincia;15;C. Foral de Navarra;31;Navarra;6839;180766;1784,94;2363;14142;999,11;753;6601;837,42;
2022;4;Comunidad;16;País Vasco;98;PAÍS VASCO;23623;242782;2872,24;11762;24293;1544,96;3456;9142;1282,55;
2022;4;Provincia;16;País Vasco;1;Araba / Álava;3825;203899;2271,65;1663;18846;1258,47;244;5715;821,92;
2022;4;Provincia;16;País Vasco;20;Gipuzkoa;7300;271567;3306,08;3595;27014;1534,48;987;9394;1167,60;
2022;4;Provincia;16;País Vasco;48;Bizkaia;12498;236256;2777,81;6504;23725;1608,67;2225;9397;1384,14;
2022;4;Comunidad;17;La Rioja;98;LA RIOJA;4966;114731;1181,74;2288;11358;835,25;391;4536;590,01;
2022;4;Provincia;17;La Rioja;26;La Rioja;4966;114731;1181,74;2288;11358;835,25;391;4536;590,01;
2022;4;Comunidad;18;Ceuta;98;CEUTA;487;172353;1977,54;207;22809;1531,66;48;8187;1278,64;
2022;4;Provincia;18;Ceuta;51;Ceuta;487;172353;1977,54;207;22809;1531,66;48;8187;1278,64;
2022;4;Comunidad;19;Melilla;98;MELILLA;668;158620;1784,17;269;22654;1282,00;78;4626;1048,34;
2022;4;Provincia;19;Melilla;52;Melilla;668;158620;1784,17;269;22654;1282,00;78;4626;1048,34;
2023;1;Nacional;99;ESPAÑA;99;ESPAÑA;642966;186634;1946,87;220580;15701;1090,62;42486;6099;1008,56;
2023;1;Comunidad;1;Andalucía;98;ANDALUCÍA;130499;170312;1639,23;40078;15007;899,42;7742;6701;1014,81;
2023;1;Provincia;1;Andalucía;4;Almería;14646;106778;1156,68;5320;10751;669,64;660;4839;693,06;
2023;1;Provincia;1;Andalucía;11;Cádiz;17085;150743;1501,32;4681;15535;901,37;853;6685;1108,20;
2023;1;Provincia;1;Andalucía;14;Córdoba;8173;108397;1060,03;2640;14686;804,93;365;5359;837,39;
2023;1;Provincia;1;Andalucía;18;Granada;13752;129980;1270,35;4689;14175;797,59;883;5736;888,61;
2023;1;Provincia;1;Andalucía;21;Huelva;7290;115702;1244,42;1932;10543;721,37;363;5101;857,69;
2023;1;Provincia;1;Andalucía;23;Jaén;6432;79847;727,01;1463;11291;762,75;283;5554;772,28;
2023;1;Provincia;1;Andalucía;29;Málaga;39991;260039;2375,94;13829;17059;1013,18;3239;7893;1080,33;
2023;1;Provincia;1;Andalucía;41;Sevilla;23130;145573;1466,25;5524;16744;1065,01;1096;6348;1223,55;
2023;1;Comunidad;2;Aragón;98;ARAGÓN;16485;133041;1514,48;7050;16535;1191,18;2066;5122;950,83;
2023;1;Provincia;2;Aragón;22;Huesca;3183;113924;1399,74;1407;13405;901,66;513;4317;840,48;
2023;1;Provincia;2;Aragón;44;Teruel;1588;87297;825,18;495;11412;800,00;159;5306;682,37;
2023;1;Provincia;2;Aragón;50;Zaragoza;11714;143446;1624,42;5148;17992;1317,78;1394;5447;1029,91;
2023;1;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;11684;111187;1276,78;4328;13383;967,21;1393;4737;878,04;
2023;1;Provincia;3;Principado de Asturias;33;Asturias;11684;111187;1276,78;4328;13383;967,21;1393;4737;878,04;
2023;1;Comunidad;4;Illes Balears;98;ILLES BALEARS;17042;342004;3136,81;6039;19341;1465,20;1153;7563;1374,19;
2023;1;Provincia;4;Illes Balears;7;Illes Balears;17042;342004;3136,81;6039;19341;1465,20;1153;7563;1374,19;
2023;1;Comunidad;5;Canarias;98;CANARIAS;29468;174615;2203,42;7514;13892;999,06;1389;4892;949,00;
2023;1;Provincia;5;Canarias;35;Las Palmas;14529;165421;2221,12;3362;14903;1117,70;702;5005;1096,55;
2023;1;Provincia;5;Canarias;38;Santa Cruz de Tenerife;14939;184623;2184,16;4152;13022;896,87;687;4779;802,07;
2023;1;Comunidad;6;Cantabria;98;CANTABRIA;8617;151713;1684,30;3047;18571;1113,19;779;6070;906,63;
2023;1;Provincia;6;Cantabria;39;Cantabria;8617;151713;1684,30;3047;18571;1113,19;779;6070;906,63;
2023;1;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;28036;115604;1137,10;9935;13613;980,73;2091;4843;838,39;
2023;1;Provincia;7;Castilla y León;5;Ávila;2276;82921;834,75;420;8886;631,26;117;2881;579,24;
2023;1;Provincia;7;Castilla y León;9;Burgos;4921;123880;1252,15;2128;13591;969,59;597;5738;966,65;
2023;1;Provincia;7;Castilla y León;24;León;4480;103953;971,92;1715;10119;795,13;188;3068;507,04;
2023;1;Provincia;7;Castilla y León;34;Palencia;1786;94554;942,51;477;17587;1204,25;215;5576;925,28;
2023;1;Provincia;7;Castilla y León;37;Salamanca;3670;124644;1266,07;1600;17808;1210,84;185;6182;869,15;
2023;1;Provincia;7;Castilla y León;40;Segovia;2516;118789;1064,62;543;13118;864,12;127;3307;616,14;
2023;1;Provincia;7;Castilla y León;42;Soria;1141;103385;1019,13;387;12275;771,36;53;3177;578,79;
2023;1;Provincia;7;Castilla y León;47;Valladolid;5707;138083;1371,75;2178;13721;1035,09;449;4656;895,26;
2023;1;Provincia;7;Castilla y León;49;Zamora;1539;86865;854,90;487;12489;977,54;160;4497;821,22;
2023;1;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;26218;96179;844,18;6392;10477;738,86;1500;3785;630,19;
2023;1;Provincia;8;Castilla-La Mancha;2;Albacete;4095;104920;944,23;1405;14315;1029,21;439;4059;709,19;
2023;1;Provincia;8;Castilla-La Mancha;13;Ciudad Real;5177;72034;641,11;1427;10657;718,01;275;3298;552,51;
2023;1;Provincia;8;Castilla-La Mancha;16;Cuenca;1956;72701;688,87;391;8579;624,20;115;3003;427,89;
2023;1;Provincia;8;Castilla-La Mancha;19;Guadalajara;4029;132982;1143,59;933;8916;599,76;204;3875;651,77;
2023;1;Provincia;8;Castilla-La Mancha;45;Toledo;10961;93983;813,80;2236;8841;644,26;467;4001;636,18;
2023;1;Comunidad;9;Cataluña;98;CATALUÑA;102480;219475;2412,86;39094;15219;1135,73;5226;5815;1065,22;
2023;1;Provincia;9;Cataluña;8;Barcelona;66428;247365;2749,23;26584;16196;1244,43;3430;6375;1165,63;
2023;1;Provincia;9;Cataluña;17;Girona;15142;212084;2184,52;5322;14664;979,25;600;5749;1003,58;
2023;1;Provincia;9;Cataluña;25;Lleida;5105;133504;1343,45;2185;11063;777,38;423;3174;677,57;
2023;1;Provincia;9;Cataluña;43;Tarragona;15805;139918;1592,31;5003;12984;945,36;773;4758;866,31;
2023;1;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;101494;139397;1452,20;31113;12447;937,61;6858;5064;841,99;
2023;1;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;50910;151785;1621,89;14760;11689;819,00;2871;5615;794,16;
2023;1;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;11397;97468;1109,28;3776;9102;706,56;927;4102;750,15;
2023;1;Provincia;10;Comunitat Valenciana;46;Valencia / València;39187;135405;1322,77;12577;14283;1138,10;3060;4853;912,69;
2023;1;Comunidad;11;Extremadura;98;EXTREMADURA;10294;85406;786,15;1922;15141;823,68;458;5273;761,98;
2023;1;Provincia;11;Extremadura;6;Badajoz;6442;79395;732,46;1095;14868;806,85;253;4986;774,03;
2023;1;Provincia;11;Extremadura;10;Cáceres;3852;96192;882,50;827;15472;844,14;205;5610;747,83;
2023;1;Comunidad;12;Galicia;98;GALICIA;21367;130815;1400,90;8958;13496;1049,91;2779;3878;757,13;
2023;1;Provincia;12;Galicia;15;A Coruña;10030;132441;1433,97;3747;13083;1022,21;1156;4256;778,98;
2023;1;Provincia;12;Galicia;27;Lugo;2567;87956;1006,60;1248;13353;987,10;339;3522;632,76;
2023;1;Provincia;12;Galicia;32;Ourense;1967;102072;938,11;929;12154;845,96;300;2750;678,50;
2023;1;Provincia;12;Galicia;36;Pontevedra;6803;150644;1603,99;3034;14566;1180,86;984;3914;795,34;
2023;1;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;80846;312129;3198,62;32534;19014;1379,96;3550;8869;1530,97;
2023;1;Provincia;13;Comunidad de Madrid;28;Madrid;80846;312129;3198,62;32534;19014;1379,96;3550;8869;1530,97;
2023;1;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;22612;109117;1114,94;6363;13306;789,86;984;3687;674,75;
2023;1;Provincia;14;Región de Murcia;30;Murcia;22612;109117;1114,94;6363;13306;789,86;984;3687;674,75;
2023;1;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;6611;180029;1795,31;2285;14341;1018,93;693;6361;859,32;
2023;1;Provincia;15;C. Foral de Navarra;31;Navarra;6611;180029;1795,31;2285;14341;1018,93;693;6361;859,32;
2023;1;Comunidad;16;País Vasco;98;PAÍS VASCO;23362;243165;2897,97;11237;24945;1547,66;3313;9331;1300,25;
2023;1;Provincia;16;País Vasco;1;Araba / Álava;3841;206317;2337,77;1618;19133;1249,78;259;5623;798,45;
2023;1;Provincia;16;País Vasco;20;Gipuzkoa;7462;272500;3325,63;3695;27190;1535,41;964;8893;1117,71;
2023;1;Provincia;16;País Vasco;48;Bizkaia;12059;235127;2786,87;5924;24652;1622,82;2090;9972;1445,34;
2023;1;Comunidad;17;La Rioja;98;LA RIOJA;4775;117395;1225,28;2264;11583;842,10;387;4677;618,40;
2023;1;Provincia;17;La Rioja;26;La Rioja;4775;117395;1225,28;2264;11583;842,10;387;4677;618,40;
2023;1;Comunidad;18;Ceuta;98;CEUTA;475;172687;1978,03;178;23906;1490,93;47;8450;1246,71;
2023;1;Provincia;18;Ceuta;51;Ceuta;475;172687;1978,03;178;23906;1490,93;47;8450;1246,71;
2023;1;Comunidad;19;Melilla;98;MELILLA;601;155802;1772,26;249;20224;1217,84;78;4077;1000,87;
2023;1;Provincia;19;Melilla;52;Melilla;601;155802;1772,26;249;20224;1217,84;78;4077;1000,87;
2023;2;Nacional;99;ESPAÑA;99;ESPAÑA;631040;185592;1952,28;220738;15519;1081,42;42064;6129;1014,43;
2023;2;Comunidad;1;Andalucía;98;ANDALUCÍA;128017;169742;1640,32;42082;14737;884,43;7835;6557;977,38;
2023;2;Provincia;1;Andalucía;4;Almería;14545;106262;1152,28;5416;10503;650,26;726;4723;643,60;
2023;2;Provincia;1;Andalucía;11;Cádiz;16659;150938;1522,42;4758;15370;900,96;878;6731;1101,26;
2023;2;Provincia;1;Andalucía;14;Córdoba;8414;112150;1094,61;2558;14134;786,19;372;5710;796,69;
2023;2;Provincia;1;Andalucía;18;Granada;13699;127626;1253,81;4858;14030;789,52;926;5342;849,53;
2023;2;Provincia;1;Andalucía;21;Huelva;7064;117082;1257,88;1854;10658;705,26;372;4998;854,23;
2023;2;Provincia;1;Andalucía;23;Jaén;6367;78927;725,42;1431;11312;791,76;272;5400;750,02;
2023;2;Provincia;1;Andalucía;29;Málaga;38203;260886;2399,15;13169;17014;1011,55;3112;8023;1093,39;
2023;2;Provincia;1;Andalucía;41;Sevilla;23066;147520;1466,04;8038;15738;990,67;1177;5718;1047,57;
2023;2;Comunidad;2;Aragón;98;ARAGÓN;16041;134223;1539,64;6806;16540;1201,26;1921;5497;997,40;
2023;2;Provincia;2;Aragón;22;Huesca;3042;115296;1439,96;1286;13593;927,37;499;4205;820,56;
2023;2;Provincia;2;Aragón;44;Teruel;1555;82909;795,41;511;11387;793,28;153;5262;657,06;
2023;2;Provincia;2;Aragón;50;Zaragoza;11444;145123;1651,32;5009;17976;1327,32;1269;6143;1126,32;
2023;2;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;11879;113449;1304,34;4455;13786;1006,73;1442;4531;835,54;
2023;2;Provincia;3;Principado de Asturias;33;Asturias;11879;113449;1304,34;4455;13786;1006,73;1442;4531;835,54;
2023;2;Comunidad;4;Illes Balears;98;ILLES BALEARS;16260;335229;3142,62;6168;18947;1479,23;1193;7520;1426,56;
2023;2;Provincia;4;Illes Balears;7;Illes Balears;16260;335229;3142,62;6168;18947;1479,23;1193;7520;1426,56;
2023;2;Comunidad;5;Canarias;98;CANARIAS;28592;178019;2253,14;7512;13929;1003,04;1412;5164;991,53;
2023;2;Provincia;5;Canarias;35;Las Palmas;14126;170505;2278,14;3346;14988;1126,31;702;5157;1157,46;
2023;2;Provincia;5;Canarias;38;Santa Cruz de Tenerife;14466;186297;2225,60;4166;13046;900,25;710;5171;829,12;
2023;2;Comunidad;6;Cantabria;98;CANTABRIA;8664;149362;1673,49;3053;18099;1090,73;803;6036;939,96;
2023;2;Provincia;6;Cantabria;39;Cantabria;8664;149362;1673,49;3053;18099;1090,73;803;6036;939,96;
2023;2;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;27990;114834;1130,37;9813;13373;966,12;2110;4731;817,92;
2023;2;Provincia;7;Castilla y León;5;Ávila;2322;85203;839,97;443;8602;612,58;122;3066;622,39;
2023;2;Provincia;7;Castilla y León;9;Burgos;4871;122020;1234,45;2008;13879;992,55;588;5386;905,80;
2023;2;Provincia;7;Castilla y León;24;León;4452;101075;965,42;1657;9521;747,57;183;2960;501,26;
2023;2;Provincia;7;Castilla y León;34;Palencia;1782;93795;934,15;530;16252;1145,54;198;5306;949,47;
2023;2;Provincia;7;Castilla y León;37;Salamanca;3494;120802;1235,19;1530;17441;1179,77;182;6504;899,20;
2023;2;Provincia;7;Castilla y León;40;Segovia;2578;118090;1063,48;632;13078;871,99;140;3764;636,44;
2023;2;Provincia;7;Castilla y León;42;Soria;1102;104570;1007,77;366;11600;723,53;52;3507;656,25;
2023;2;Provincia;7;Castilla y León;47;Valladolid;5744;140947;1396,94;2167;13396;1018,02;475;4558;851,34;
2023;2;Provincia;7;Castilla y León;49;Zamora;1645;87169;843,29;480;12900;1005,35;170;4323;792,55;
2023;2;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;25747;96319;852,91;6369;10265;720,42;1615;3752;616,39;
2023;2;Provincia;8;Castilla-La Mancha;2;Albacete;3827;104694;949,02;1339;14201;1008,17;431;3992;653,37;
2023;2;Provincia;8;Castilla-La Mancha;13;Ciudad Real;5009;71646;644,99;1325;10550;699,30;300;3111;514,20;
2023;2;Provincia;8;Castilla-La Mancha;16;Cuenca;1908;73965;699,05;345;8794;645,35;87;3747;497,24;
2023;2;Provincia;8;Castilla-La Mancha;19;Guadalajara;4072;135207;1185,42;996;8350;550,91;181;4703;718,75;
2023;2;Provincia;8;Castilla-La Mancha;45;Toledo;10931;93078;809,96;2364;8710;646,31;616;3600;638,04;
2023;2;Comunidad;9;Cataluña;98;CATALUÑA;100652;218025;2424,11;39061;15271;1138,29;5154;5985;1092,59;
2023;2;Provincia;9;Cataluña;8;Barcelona;64783;246043;2771,17;26448;16170;1242,71;3303;6591;1208,32;
2023;2;Provincia;9;Cataluña;17;Girona;15137;211218;2191,29;5457;14662;984,58;636;5788;992,19;
2023;2;Provincia;9;Cataluña;25;Lleida;5113;129184;1324,37;2149;11302;791,49;418;3543;730,24;
2023;2;Provincia;9;Cataluña;43;Tarragona;15619;139411;1591,42;5007;13309;957,15;797;4700;847,30;
2023;2;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;101702;139563;1464,68;31404;12418;941,18;6867;5016;852,66;
2023;2;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;51386;150368;1625,12;14776;11667;821,04;2885;5473;787,95;
2023;2;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;11057;99122;1128,57;3558;9156;716,28;927;4291;777,23;
2023;2;Provincia;10;Comunitat Valenciana;46;Valencia / València;39259;136908;1341,95;13070;14111;1130,43;3055;4809;932,52;
2023;2;Comunidad;11;Extremadura;98;EXTREMADURA;10227;83464;782,97;1701;14420;822,50;455;5417;759,81;
2023;2;Provincia;11;Extremadura;6;Badajoz;6316;79207;741,43;1080;14950;789,36;258;5266;791,43;
2023;2;Provincia;11;Extremadura;10;Cáceres;3911;90922;855,74;621;13546;877,22;197;5610;719,13;
2023;2;Comunidad;12;Galicia;98;GALICIA;20795;129806;1394,47;8749;13144;1026,92;2673;4139;776,44;
2023;2;Provincia;12;Galicia;15;A Coruña;9799;131327;1418,85;3735;12868;1004,08;1113;4662;809,47;
2023;2;Provincia;12;Galicia;27;Lugo;2564;87674;985,57;1212;12383;922,34;351;3936;623,45;
2023;2;Provincia;12;Galicia;32;Ourense;1945;100728;939,72;909;12011;860,79;298;2928;703,70;
2023;2;Provincia;12;Galicia;36;Pontevedra;6487;150947;1629,01;2893;14251;1161,62;911;3994;815,36;
2023;2;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;77964;312408;3231,44;31934;18739;1357,09;3351;9021;1577,85;
2023;2;Provincia;13;Comunidad de Madrid;28;Madrid;77964;312408;3231,44;31934;18739;1357,09;3351;9021;1577,85;
2023;2;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;22239;108679;1117,47;6495;12674;768,57;970;3596;660,57;
2023;2;Provincia;14;Región de Murcia;30;Murcia;22239;108679;1117,47;6495;12674;768,57;970;3596;660,57;
2023;2;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;6546;190522;1944,09;2361;15463;1100,26;665;6622;864,04;
2023;2;Provincia;15;C. Foral de Navarra;31;Navarra;6546;190522;1944,09;2361;15463;1100,26;665;6622;864,04;
2023;2;Comunidad;16;País Vasco;98;PAÍS VASCO;22240;245545;2939,18;10382;25254;1553,88;3124;9558;1335,44;
2023;2;Provincia;16;País Vasco;1;Araba / Álava;3517;214568;2415,86;1445;20402;1317,56;219;6031;825,42;
2023;2;Provincia;16;País Vasco;20;Gipuzkoa;7285;273767;3379,94;3500;28239;1585,16;895;8853;1109,96;
2023;2;Provincia;16;País Vasco;48;Bizkaia;11438;236289;2804,97;5437;23982;1576,69;2010;10201;1482,90;
2023;2;Comunidad;17;La Rioja;98;LA RIOJA;4415;117279;1236,48;1968;11870;845,05;361;4785;648,73;
2023;2;Provincia;17;La Rioja;26;La Rioja;4415;117279;1236,48;1968;11870;845,05;361;4785;648,73;
2023;2;Comunidad;18;Ceuta;98;CEUTA;437;169927;1934,75;148;26943;1532,01;32;6678;1123,30;
2023;2;Provincia;18;Ceuta;51;Ceuta;437;169927;1934,75;148;26943;1532,01;32;6678;1123,30;
